mode,theme,component,id,role,variant,slot,route,surface,state,index,status,ratio,effectiveForeground,effectiveBackground,reason
recommended,dark,Badge,,info,outline,base,/__functional-colors,muted,idle,0,pass,7.3406359970423996,"[82.000095, 174.000015, 255, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Alert,,info,outline,title,/__functional-colors,muted,idle,0,pass,7.3406359970423996,"[82.000095, 174.000015, 255, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Alert,,info,outline,description,/__functional-colors,muted,idle,0,pass,7.3406359970423996,"[82.000095, 174.000015, 255, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Badge,,info,soft,base,/__functional-colors,muted,idle,0,pass,6.242997475201615,"[82.000095, 174.000015, 255, 1]","[31.6000845, 40.800050999999996, 48.9000495, 1]",
recommended,dark,Alert,,info,soft,title,/__functional-colors,muted,idle,0,pass,6.242997475201615,"[82.000095, 174.000015, 255, 1]","[31.6000845, 40.800050999999996, 48.9000495, 1]",
recommended,dark,Alert,,info,soft,description,/__functional-colors,muted,idle,0,pass,6.242997475201615,"[82.000095, 174.000015, 255, 1]","[31.6000845, 40.800050999999996, 48.9000495, 1]",
recommended,dark,Badge,,info,subtle,base,/__functional-colors,muted,idle,0,pass,6.242997475201615,"[82.000095, 174.000015, 255, 1]","[31.6000845, 40.800050999999996, 48.9000495, 1]",
recommended,dark,Alert,,info,subtle,title,/__functional-colors,muted,idle,0,pass,6.242997475201615,"[82.000095, 174.000015, 255, 1]","[31.6000845, 40.800050999999996, 48.9000495, 1]",
recommended,dark,Alert,,info,subtle,description,/__functional-colors,muted,idle,0,pass,6.242997475201615,"[82.000095, 174.000015, 255, 1]","[31.6000845, 40.800050999999996, 48.9000495, 1]",
recommended,dark,Button,,info,solid,base/label,/__functional-colors,muted,idle,0,pass,7.555341088832712,"[23.079922500000002, 23.0863485, 23.086935, 1]","[82.000095, 174.000015, 255, 1]",
recommended,dark,Button,,info,solid,base/label,/__functional-colors,muted,hover,0,pass,8.25490771991566,"[23.079922500000002, 23.0863485, 23.086935, 1]","[99.30006, 182.10009, 255, 1]",
recommended,dark,Button,,info,solid,base/label,/__functional-colors,muted,active+hover,0,pass,9.022852423578826,"[23.079922500000002, 23.0863485, 23.086935, 1]","[116.600025, 190.19991000000002, 255, 1]",
recommended,dark,Button,,info,solid,base/label,/__functional-colors,muted,keyboard-focus,0,pass,7.555341088832712,"[23.079922500000002, 23.0863485, 23.086935, 1]","[82.000095, 174.000015, 255, 1]",
recommended,dark,Button,,info,solid,base/label,/__functional-colors,muted,keyboard-active+focus,0,pass,9.022852423578826,"[23.079922500000002, 23.0863485, 23.086935, 1]","[116.600025, 190.19991000000002, 255, 1]",
recommended,dark,Button,,info,solid,base/label,/__functional-colors,muted,focus+hover,0,pass,8.25490771991566,"[23.079922500000002, 23.0863485, 23.086935, 1]","[99.30006, 182.10009, 255, 1]",
recommended,dark,Button,,info,link,base/label,/__functional-colors,muted,idle,0,pass,7.3406359970423996,"[82.000095, 174.000015, 255, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Button,,info,link,base/label,/__functional-colors,muted,hover,0,pass,7.3406359970423996,"[82.000095, 174.000015, 255, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Button,,info,link,base/label,/__functional-colors,muted,active+hover,0,pass,7.3406359970423996,"[82.000095, 174.000015, 255, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Button,,info,link,base/label,/__functional-colors,muted,keyboard-focus,0,pass,7.3406359970423996,"[82.000095, 174.000015, 255, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Button,,info,link,base/label,/__functional-colors,muted,keyboard-active+focus,0,pass,7.3406359970423996,"[82.000095, 174.000015, 255, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Button,,info,link,base/label,/__functional-colors,muted,focus+hover,0,pass,7.3406359970423996,"[82.000095, 174.000015, 255, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,semantic text,,warning,,text,/__functional-colors,muted,idle,0,pass,9.69175823990492,"[244.000065, 182.999985, 63.9999, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Badge,,warning,solid,base,/__functional-colors,muted,idle,0,pass,9.975230931282981,"[23.079922500000002, 23.0863485, 23.086935, 1]","[244.000065, 182.999985, 63.9999, 1]",
recommended,dark,Alert,,warning,solid,title,/__functional-colors,muted,idle,0,pass,9.975230931282981,"[23.079922500000002, 23.0863485, 23.086935, 1]","[244.000065, 182.999985, 63.9999, 1]",
recommended,dark,Alert,,warning,solid,description,/__functional-colors,muted,idle,0,pass,9.975230931282981,"[23.079922500000002, 23.0863485, 23.086935, 1]","[244.000065, 182.999985, 63.9999, 1]",
recommended,dark,Badge,,warning,outline,base,/__functional-colors,muted,idle,0,pass,9.69175823990492,"[244.000065, 182.999985, 63.9999, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Alert,,warning,outline,title,/__functional-colors,muted,idle,0,pass,9.69175823990492,"[244.000065, 182.999985, 63.9999, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Alert,,warning,outline,description,/__functional-colors,muted,idle,0,pass,9.69175823990492,"[244.000065, 182.999985, 63.9999, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Badge,,warning,soft,base,/__functional-colors,muted,idle,0,pass,7.954077120271353,"[244.000065, 182.999985, 63.9999, 1]","[47.800030500000005, 41.700048, 29.800090500000003, 1]",
recommended,dark,Alert,,warning,soft,title,/__functional-colors,muted,idle,0,pass,7.954077120271353,"[244.000065, 182.999985, 63.9999, 1]","[47.800030500000005, 41.700048, 29.800090500000003, 1]",
recommended,dark,Alert,,warning,soft,description,/__functional-colors,muted,idle,0,pass,7.954077120271353,"[244.000065, 182.999985, 63.9999, 1]","[47.800030500000005, 41.700048, 29.800090500000003, 1]",
recommended,dark,Badge,,warning,subtle,base,/__functional-colors,muted,idle,0,pass,7.954077120271353,"[244.000065, 182.999985, 63.9999, 1]","[47.800030500000005, 41.700048, 29.800090500000003, 1]",
recommended,dark,Alert,,warning,subtle,title,/__functional-colors,muted,idle,0,pass,7.954077120271353,"[244.000065, 182.999985, 63.9999, 1]","[47.800030500000005, 41.700048, 29.800090500000003, 1]",
recommended,dark,Alert,,warning,subtle,description,/__functional-colors,muted,idle,0,pass,7.954077120271353,"[244.000065, 182.999985, 63.9999, 1]","[47.800030500000005, 41.700048, 29.800090500000003, 1]",
recommended,dark,Button,,warning,solid,base/label,/__functional-colors,muted,idle,0,pass,9.975230931282981,"[23.079922500000002, 23.0863485, 23.086935, 1]","[244.000065, 182.999985, 63.9999, 1]",
recommended,dark,Button,,warning,solid,base/label,/__functional-colors,muted,hover,0,pass,10.57231933351847,"[23.079922500000002, 23.0863485, 23.086935, 1]","[245.09988, 190.19991000000002, 83.09991, 1]",
recommended,dark,Button,,warning,solid,base/label,/__functional-colors,muted,active+hover,0,pass,11.209803503319694,"[23.079922500000002, 23.0863485, 23.086935, 1]","[246.19995, 197.40009, 102.19991999999999, 1]",
recommended,dark,Button,,warning,solid,base/label,/__functional-colors,muted,keyboard-focus,0,pass,9.975230931282981,"[23.079922500000002, 23.0863485, 23.086935, 1]","[244.000065, 182.999985, 63.9999, 1]",
recommended,dark,Button,,warning,solid,base/label,/__functional-colors,muted,keyboard-active+focus,0,pass,11.209803503319694,"[23.079922500000002, 23.0863485, 23.086935, 1]","[246.19995, 197.40009, 102.19991999999999, 1]",
recommended,dark,Button,,warning,solid,base/label,/__functional-colors,muted,focus+hover,0,pass,10.57231933351847,"[23.079922500000002, 23.0863485, 23.086935, 1]","[245.09988, 190.19991000000002, 83.09991, 1]",
recommended,dark,Button,,warning,link,base/label,/__functional-colors,muted,idle,0,pass,9.69175823990492,"[244.000065, 182.999985, 63.9999, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Button,,warning,link,base/label,/__functional-colors,muted,hover,0,pass,9.69175823990492,"[244.000065, 182.999985, 63.9999, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Button,,warning,link,base/label,/__functional-colors,muted,active+hover,0,pass,9.69175823990492,"[244.000065, 182.999985, 63.9999, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Button,,warning,link,base/label,/__functional-colors,muted,keyboard-focus,0,pass,9.69175823990492,"[244.000065, 182.999985, 63.9999, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Button,,warning,link,base/label,/__functional-colors,muted,keyboard-active+focus,0,pass,9.69175823990492,"[244.000065, 182.999985, 63.9999, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Button,,warning,link,base/label,/__functional-colors,muted,focus+hover,0,pass,9.69175823990492,"[244.000065, 182.999985, 63.9999, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,semantic text,,error,,text,/__functional-colors,muted,idle,0,pass,7.42793982423054,"[255, 133.000095, 135.999915, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Badge,,error,solid,base,/__functional-colors,muted,idle,0,pass,7.645198451741413,"[23.079922500000002, 23.0863485, 23.086935, 1]","[255, 133.000095, 135.999915, 1]",
recommended,dark,Alert,,error,solid,title,/__functional-colors,muted,idle,0,pass,7.645198451741413,"[23.079922500000002, 23.0863485, 23.086935, 1]","[255, 133.000095, 135.999915, 1]",
recommended,dark,Alert,,error,solid,description,/__functional-colors,muted,idle,0,pass,7.645198451741413,"[23.079922500000002, 23.0863485, 23.086935, 1]","[255, 133.000095, 135.999915, 1]",
recommended,dark,Badge,,error,outline,base,/__functional-colors,muted,idle,0,pass,7.42793982423054,"[255, 133.000095, 135.999915, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Alert,,error,outline,title,/__functional-colors,muted,idle,0,pass,7.42793982423054,"[255, 133.000095, 135.999915, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Alert,,error,outline,description,/__functional-colors,muted,idle,0,pass,7.42793982423054,"[255, 133.000095, 135.999915, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Badge,,error,soft,base,/__functional-colors,muted,idle,0,pass,6.321789281636127,"[255, 133.000095, 135.999915, 1]","[48.9000495, 36.700059, 37.0000665, 1]",
recommended,dark,Alert,,error,soft,title,/__functional-colors,muted,idle,0,pass,6.321789281636127,"[255, 133.000095, 135.999915, 1]","[48.9000495, 36.700059, 37.0000665, 1]",
recommended,dark,Alert,,error,soft,description,/__functional-colors,muted,idle,0,pass,6.321789281636127,"[255, 133.000095, 135.999915, 1]","[48.9000495, 36.700059, 37.0000665, 1]",
recommended,dark,Badge,,error,subtle,base,/__functional-colors,muted,idle,0,pass,6.321789281636127,"[255, 133.000095, 135.999915, 1]","[48.9000495, 36.700059, 37.0000665, 1]",
recommended,dark,Alert,,error,subtle,title,/__functional-colors,muted,idle,0,pass,6.321789281636127,"[255, 133.000095, 135.999915, 1]","[48.9000495, 36.700059, 37.0000665, 1]",
recommended,dark,Alert,,error,subtle,description,/__functional-colors,muted,idle,0,pass,6.321789281636127,"[255, 133.000095, 135.999915, 1]","[48.9000495, 36.700059, 37.0000665, 1]",
recommended,dark,Button,,error,solid,base/label,/__functional-colors,muted,idle,0,pass,7.645198451741413,"[23.079922500000002, 23.0863485, 23.086935, 1]","[255, 133.000095, 135.999915, 1]",
recommended,dark,Button,,error,solid,base/label,/__functional-colors,muted,hover,0,pass,8.30957866051636,"[23.079922500000002, 23.0863485, 23.086935, 1]","[255, 145.20006, 147.89999999999998, 1]",
recommended,dark,Button,,error,solid,base/label,/__functional-colors,muted,active+hover,0,pass,9.04891554369144,"[23.079922500000002, 23.0863485, 23.086935, 1]","[255, 157.400025, 159.800085, 1]",
recommended,dark,Button,,error,solid,base/label,/__functional-colors,muted,keyboard-focus,0,pass,7.645198451741413,"[23.079922500000002, 23.0863485, 23.086935, 1]","[255, 133.000095, 135.999915, 1]",
recommended,dark,Button,,error,solid,base/label,/__functional-colors,muted,keyboard-active+focus,0,pass,9.04891554369144,"[23.079922500000002, 23.0863485, 23.086935, 1]","[255, 157.400025, 159.800085, 1]",
recommended,dark,Button,,error,solid,base/label,/__functional-colors,muted,focus+hover,0,pass,8.30957866051636,"[23.079922500000002, 23.0863485, 23.086935, 1]","[255, 145.20006, 147.89999999999998, 1]",
recommended,dark,Button,,error,link,base/label,/__functional-colors,muted,idle,0,pass,7.42793982423054,"[255, 133.000095, 135.999915, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Button,,error,link,base/label,/__functional-colors,muted,hover,0,pass,7.42793982423054,"[255, 133.000095, 135.999915, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Button,,error,link,base/label,/__functional-colors,muted,active+hover,0,pass,7.42793982423054,"[255, 133.000095, 135.999915, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Button,,error,link,base/label,/__functional-colors,muted,keyboard-focus,0,pass,7.42793982423054,"[255, 133.000095, 135.999915, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Button,,error,link,base/label,/__functional-colors,muted,keyboard-active+focus,0,pass,7.42793982423054,"[255, 133.000095, 135.999915, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,Button,,error,link,base/label,/__functional-colors,muted,focus+hover,0,pass,7.42793982423054,"[255, 133.000095, 135.999915, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,FormField,,error,,error,,muted,visible,0,pass,7.42793982423054,"[255, 133.000095, 135.999915, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,API fixture,F1,,,,,muted,idle,0,pass,7.42793982423054,"[255, 133.000095, 135.999915, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,API fixture,F2,,,,,muted,idle,0,pass,9.69175823990492,"[244.000065, 182.999985, 63.9999, 1]","[26.000055, 26.000055, 26.000055, 1]",
recommended,dark,API fixture,F5-field-caveat,,,,,muted,idle,0,pass,7.954077120271353,"[244.000065, 182.999985, 63.9999, 1]","[47.800030500000005, 41.700048, 29.800090500000003, 1]",
recommended,dark,API fixture,F5-field-caveat,,,,,muted,idle,1,pass,5.5285263338389345,"[161.000115, 161.000115, 161.000115, 1]","[47.800030500000005, 41.700048, 29.800090500000003, 1]",
recommended,dark,API fixture,value-caveat,,,,,muted,idle,0,pass,7.954077120271353,"[244.000065, 182.999985, 63.9999, 1]","[47.800030500000005, 41.700048, 29.800090500000003, 1]",
recommended,dark,API fixture,value-caveat,,,,,muted,idle,1,pass,5.5285263338389345,"[161.000115, 161.000115, 161.000115, 1]","[47.800030500000005, 41.700048, 29.800090500000003, 1]",
recommended,dark,ResponseExample,,,,status/statusText,,muted,single status visible,0,pass,7.9054395961421475,"[107.999895, 218.00001, 117.00012, 1]","[36.0000534, 47.0000649, 36.9000759, 1]",
recommended,dark,ResponseExample,,,,status/statusText,,muted,single status visible,1,pass,7.9054395961421475,"[107.999895, 218.00001, 117.00012, 1]","[36.0000534, 47.0000649, 36.9000759, 1]",
recommended,dark,ResponseExample,,,,status/statusText,,muted,single status visible,2,pass,6.095653619441885,"[82.000095, 174.000015, 255, 1]","[33.4000989, 42.6000654, 50.700063899999996, 1]",
recommended,dark,ResponseExample,,,,status/statusText,,muted,single status visible,3,pass,6.095653619441885,"[82.000095, 174.000015, 255, 1]","[33.4000989, 42.6000654, 50.700063899999996, 1]",
recommended,dark,ResponseExample,,,,status/statusText,,muted,single status visible,4,pass,7.760385422077901,"[244.000065, 182.999985, 63.9999, 1]","[49.6000449, 43.5000624, 31.600104899999998, 1]",
recommended,dark,ResponseExample,,,,status/statusText,,muted,single status visible,5,pass,7.760385422077901,"[244.000065, 182.999985, 63.9999, 1]","[49.6000449, 43.5000624, 31.600104899999998, 1]",
recommended,dark,ResponseExample,,,,status/statusText,,muted,single status visible,6,pass,6.172862001320169,"[255, 133.000095, 135.999915, 1]","[50.700063899999996, 38.500073400000005, 38.8000809, 1]",
recommended,dark,ResponseExample,,,,status/statusText,,muted,single status visible,7,pass,6.172862001320169,"[255, 133.000095, 135.999915, 1]","[50.700063899999996, 38.500073400000005, 38.8000809, 1]",
recommended,dark,LifecycleNotice,,,,,,muted,idle,0,pass,7.954077120271353,"[244.000065, 182.999985, 63.9999, 1]","[47.800030500000005, 41.700048, 29.800090500000003, 1]",
recommended,dark,LifecycleNotice,,,,,,muted,idle,1,pass,7.954077120271353,"[244.000065, 182.999985, 63.9999, 1]","[47.800030500000005, 41.700048, 29.800090500000003, 1]",
recommended,dark,LifecycleNotice,,,,,,muted,idle,2,pass,8.102647463186113,"[107.999895, 218.00001, 117.00012, 1]","[34.200039000000004, 45.2000505, 35.1000615, 1]",
recommended,dark,LifecycleNotice,,,,,,muted,idle,3,pass,8.102647463186113,"[107.999895, 218.00001, 117.00012, 1]","[34.200039000000004, 45.2000505, 35.1000615, 1]",
recommended,dark,LifecycleNotice,,,,,,muted,idle,4,pass,7.954077120271353,"[244.000065, 182.999985, 63.9999, 1]","[47.800030500000005, 41.700048, 29.800090500000003, 1]",
